window,method,date,ret
develop_validate,carry,2017-02-16,-0.00075999
develop_validate,carry,2017-02-17,0.0007169
develop_validate,carry,2017-02-19,5.131e-05
develop_validate,carry,2017-02-20,-0.00025941
develop_validate,carry,2017-02-21,-0.00067706
develop_validate,carry,2017-02-22,-0.00134948
develop_validate,carry,2017-02-23,0.00172575
develop_validate,carry,2017-02-24,-0.00036002
develop_validate,carry,2017-02-26,-0.00022906
develop_validate,carry,2017-02-27,0.00122153
develop_validate,carry,2017-02-28,-0.00053613
develop_validate,carry,2017-03-01,-0.0024725
develop_validate,carry,2017-03-02,0.00182103
develop_validate,carry,2017-03-03,-0.0012446
develop_validate,carry,2017-03-05,-0.00066096
develop_validate,carry,2017-03-06,-0.00249762
develop_validate,carry,2017-03-07,0.00089827
develop_validate,carry,2017-03-08,-0.00095955
develop_validate,carry,2017-03-09,0.00106369
develop_validate,carry,2017-03-10,-0.00018661
develop_validate,carry,2017-03-12,-0.00087493
develop_validate,carry,2017-03-13,-0.00015269
develop_validate,carry,2017-03-14,0.00033739
develop_validate,carry,2017-03-15,-0.00236694
develop_validate,carry,2017-03-16,-0.0016702
develop_validate,carry,2017-03-17,-0.00045099
develop_validate,carry,2017-03-19,-0.00014072
develop_validate,carry,2017-03-20,-0.00142738
develop_validate,carry,2017-03-21,0.00047311
develop_validate,carry,2017-03-22,-0.000829
develop_validate,carry,2017-03-23,-0.00031639
develop_validate,carry,2017-03-24,0.00097759
develop_validate,carry,2017-03-26,-0.00012017
develop_validate,carry,2017-03-27,-0.00126402
develop_validate,carry,2017-03-28,-0.00331183
develop_validate,carry,2017-03-29,-0.0003875
develop_validate,carry,2017-03-30,-0.00165029
develop_validate,carry,2017-03-31,-0.00094211
develop_validate,carry,2017-04-02,0.00040111
develop_validate,carry,2017-04-03,-0.00139353
develop_validate,carry,2017-04-04,-0.00148444
develop_validate,carry,2017-04-05,-0.00197672
develop_validate,carry,2017-04-06,0.00118124
develop_validate,carry,2017-04-07,1.02e-05
develop_validate,carry,2017-04-09,1.403e-05
develop_validate,carry,2017-04-10,-0.00125148
develop_validate,carry,2017-04-11,-0.00223053
develop_validate,carry,2017-04-12,-0.00177458
develop_validate,carry,2017-04-13,-0.00239954
develop_validate,carry,2017-04-16,-3.579e-05
develop_validate,carry,2017-04-17,0.00051967
develop_validate,carry,2017-04-18,0.00128686
develop_validate,carry,2017-04-19,-0.00392469
develop_validate,carry,2017-04-20,0.0002332
develop_validate,carry,2017-04-21,0.00040688
develop_validate,carry,2017-04-23,-0.00074637
develop_validate,carry,2017-04-24,0.00144808
develop_validate,carry,2017-04-25,-0.002606
develop_validate,carry,2017-04-26,-0.00240022
develop_validate,carry,2017-04-27,0.00087061
develop_validate,carry,2017-04-28,-0.00138778
develop_validate,carry,2017-04-30,-0.00025121
develop_validate,carry,2017-05-01,-0.00229285
develop_validate,carry,2017-05-02,-0.0017998
develop_validate,carry,2017-05-03,0.00070757
develop_validate,carry,2017-05-04,-7.44e-06
develop_validate,carry,2017-05-05,-0.00236254
develop_validate,carry,2017-05-07,-0.00014583
develop_validate,carry,2017-05-08,0.00149209
develop_validate,carry,2017-05-09,0.00168377
develop_validate,carry,2017-05-10,-0.00123982
develop_validate,carry,2017-05-11,-0.00126723
develop_validate,carry,2017-05-12,-0.00177809
develop_validate,carry,2017-05-14,-0.00019975
develop_validate,carry,2017-05-15,0.00013235
develop_validate,carry,2017-05-16,0.00010448
develop_validate,carry,2017-05-17,-0.00197755
develop_validate,carry,2017-05-18,-0.00129705
develop_validate,carry,2017-05-19,-0.0019791
develop_validate,carry,2017-05-21,-1.72e-05
develop_validate,carry,2017-05-22,-0.00284916
develop_validate,carry,2017-05-23,0.00056407
develop_validate,carry,2017-05-24,0.00026758
develop_validate,carry,2017-05-25,-0.00156744
develop_validate,carry,2017-05-26,0.00017677
develop_validate,carry,2017-05-28,0.00077882
develop_validate,carry,2017-05-29,-0.00069454
develop_validate,carry,2017-05-30,-0.00028247
develop_validate,carry,2017-05-31,-0.00235571
develop_validate,carry,2017-06-01,-0.00041892
develop_validate,carry,2017-06-02,-0.0016155
develop_validate,carry,2017-06-04,4.17e-05
develop_validate,carry,2017-06-05,-0.00099817
develop_validate,carry,2017-06-06,-0.00155028
develop_validate,carry,2017-06-07,0.00017308
develop_validate,carry,2017-06-08,-0.00304772
develop_validate,carry,2017-06-09,0.00290529
develop_validate,carry,2017-06-11,-0.00030371
develop_validate,carry,2017-06-12,0.00130681
develop_validate,carry,2017-06-13,0.00053266
develop_validate,carry,2017-06-14,-0.00177121
develop_validate,carry,2017-06-15,-0.00064498
develop_validate,carry,2017-06-16,-0.00355226
develop_validate,carry,2017-06-18,0.00030472
develop_validate,carry,2017-06-19,-0.00136475
develop_validate,carry,2017-06-20,0.00112312
develop_validate,carry,2017-06-21,-0.00084517
develop_validate,carry,2017-06-22,0.0014675
develop_validate,carry,2017-06-23,-0.00022985
develop_validate,carry,2017-06-25,7.606e-05
develop_validate,carry,2017-06-26,9.07e-06
develop_validate,carry,2017-06-27,-0.00283819
develop_validate,carry,2017-06-28,-0.00269482
develop_validate,carry,2017-06-29,-0.00091741
develop_validate,carry,2017-06-30,-0.00414745
develop_validate,carry,2017-07-02,-0.00014132
develop_validate,carry,2017-07-03,0.00046967
develop_validate,carry,2017-07-04,-0.00021258
develop_validate,carry,2017-07-05,-4.148e-05
develop_validate,carry,2017-07-06,0.00047031
develop_validate,carry,2017-07-07,7.986e-05
develop_validate,carry,2017-07-09,0.00014843
develop_validate,carry,2017-07-10,-0.00011986
develop_validate,carry,2017-07-11,-0.00031297
develop_validate,carry,2017-07-12,-0.00369133
develop_validate,carry,2017-07-13,0.00298283
develop_validate,carry,2017-07-14,-0.00036427
develop_validate,carry,2017-07-16,-0.00037316
develop_validate,carry,2017-07-17,-0.00221498
develop_validate,carry,2017-07-18,-0.00210376
develop_validate,carry,2017-07-19,-0.00017066
develop_validate,carry,2017-07-20,-0.0002473
develop_validate,carry,2017-07-21,-0.00030366
develop_validate,carry,2017-07-23,-9.593e-05
develop_validate,carry,2017-07-24,0.00070403
develop_validate,carry,2017-07-25,-0.00304548
develop_validate,carry,2017-07-26,-0.00112301
develop_validate,carry,2017-07-27,-0.00111601
develop_validate,carry,2017-07-28,-0.00092235
develop_validate,carry,2017-07-30,-0.00046685
develop_validate,carry,2017-07-31,0.00016268
develop_validate,carry,2017-08-01,-0.00059332
develop_validate,carry,2017-08-02,0.00029752
develop_validate,carry,2017-08-03,-0.00031941
develop_validate,carry,2017-08-04,0.00110082
develop_validate,carry,2017-08-06,-8.977e-05
develop_validate,carry,2017-08-07,-0.0006149
develop_validate,carry,2017-08-08,-0.00081771
develop_validate,carry,2017-08-09,-0.00211997
develop_validate,carry,2017-08-10,-0.00081903
develop_validate,carry,2017-08-11,-0.00126749
develop_validate,carry,2017-08-13,-0.00050202
develop_validate,carry,2017-08-14,0.00148822
develop_validate,carry,2017-08-15,0.00199145
develop_validate,carry,2017-08-16,0.00116433
develop_validate,carry,2017-08-17,-0.00151578
develop_validate,carry,2017-08-18,-0.00152141
develop_validate,carry,2017-08-20,-0.00079869
develop_validate,carry,2017-08-21,-0.0007265
develop_validate,carry,2017-08-22,0.00070845
develop_validate,carry,2017-08-23,0.00039454
develop_validate,carry,2017-08-24,-0.00164117
develop_validate,carry,2017-08-25,0.0002788
develop_validate,carry,2017-08-27,-0.00023204
develop_validate,carry,2017-08-28,-0.00011089
develop_validate,carry,2017-08-29,-0.00049829
develop_validate,carry,2017-08-30,-0.00148896
develop_validate,carry,2017-08-31,-0.00435187
develop_validate,carry,2017-09-01,-0.0016411
develop_validate,carry,2017-09-03,-0.00062401
develop_validate,carry,2017-09-04,-0.00015381
develop_validate,carry,2017-09-05,-0.0008836
develop_validate,carry,2017-09-06,-0.00101132
develop_validate,carry,2017-09-07,-0.0009192
develop_validate,carry,2017-09-08,-0.00263451
develop_validate,carry,2017-09-10,0.00029311
develop_validate,carry,2017-09-11,0.00253236
develop_validate,carry,2017-09-12,-0.00246216
develop_validate,carry,2017-09-13,-0.00063172
develop_validate,carry,2017-09-14,-0.00020235
develop_validate,carry,2017-09-15,-0.00064827
develop_validate,carry,2017-09-17,-2.674e-05
develop_validate,carry,2017-09-18,-0.00051823
develop_validate,carry,2017-09-19,1.709e-05
develop_validate,carry,2017-09-20,3.631e-05
develop_validate,carry,2017-09-21,0.00072242
develop_validate,carry,2017-09-22,-0.0018381
develop_validate,carry,2017-09-24,2.205e-05
develop_validate,carry,2017-09-25,0.00066817
develop_validate,carry,2017-09-26,0.00028703
develop_validate,carry,2017-09-27,-0.00015735
develop_validate,carry,2017-09-28,-0.00227689
develop_validate,carry,2017-09-29,-0.00042526
develop_validate,carry,2017-10-01,4.326e-05
develop_validate,carry,2017-10-02,0.00081469
develop_validate,carry,2017-10-03,0.00130814
develop_validate,carry,2017-10-04,-0.00086604
develop_validate,carry,2017-10-05,0.00130379
develop_validate,carry,2017-10-06,-0.00010178
develop_validate,carry,2017-10-08,0.00026305
develop_validate,carry,2017-10-09,-0.00118375
develop_validate,carry,2017-10-10,-0.00159217
develop_validate,carry,2017-10-11,-0.00017645
develop_validate,carry,2017-10-12,-0.00175043
develop_validate,carry,2017-10-13,-0.00128242
develop_validate,carry,2017-10-15,0.00028335
develop_validate,carry,2017-10-16,-0.00121183
develop_validate,carry,2017-10-17,0.00165024
develop_validate,carry,2017-10-18,0.00151284
develop_validate,carry,2017-10-19,-0.00087562
develop_validate,carry,2017-10-20,-0.00061497
develop_validate,carry,2017-10-22,0.0006461
develop_validate,carry,2017-10-23,0.00194886
develop_validate,carry,2017-10-24,-0.00127025
develop_validate,carry,2017-10-25,-0.00013814
develop_validate,carry,2017-10-26,-0.00057711
develop_validate,carry,2017-10-27,-0.00169128
develop_validate,carry,2017-10-29,0.00070143
develop_validate,carry,2017-10-30,-0.00151946
develop_validate,carry,2017-10-31,-0.00044547
develop_validate,carry,2017-11-01,-0.00015942
develop_validate,carry,2017-11-02,6.155e-05
develop_validate,carry,2017-11-03,-0.00013777
develop_validate,carry,2017-11-05,0.00049152
develop_validate,carry,2017-11-06,-0.00229165
develop_validate,carry,2017-11-07,0.00048384
develop_validate,carry,2017-11-08,0.00045892
develop_validate,carry,2017-11-09,-0.00093684
develop_validate,carry,2017-11-10,0.00148488
develop_validate,carry,2017-11-12,6.321e-05
develop_validate,carry,2017-11-13,-0.00095962
develop_validate,carry,2017-11-14,0.00012977
develop_validate,carry,2017-11-15,-0.00101926
develop_validate,carry,2017-11-16,-0.00101444
develop_validate,carry,2017-11-17,-0.00050118
develop_validate,carry,2017-11-19,-0.00081682
develop_validate,carry,2017-11-20,-0.00148711
develop_validate,carry,2017-11-21,-0.00066473
develop_validate,carry,2017-11-22,3.36e-06
develop_validate,carry,2017-11-23,-0.00173155
develop_validate,carry,2017-11-24,-0.00053142
develop_validate,carry,2017-11-26,0.00016873
develop_validate,carry,2017-11-27,0.00049978
develop_validate,carry,2017-11-28,0.00208606
develop_validate,carry,2017-11-29,0.00035538
develop_validate,carry,2017-11-30,0.00026454
develop_validate,carry,2017-12-01,-0.00080214
develop_validate,carry,2017-12-03,-0.00118363
develop_validate,carry,2017-12-04,0.00026266
develop_validate,carry,2017-12-05,0.00411659
develop_validate,carry,2017-12-06,-0.00139339
develop_validate,carry,2017-12-07,-0.00021476
develop_validate,carry,2017-12-08,-0.00077295
develop_validate,carry,2017-12-10,-0.00026906
develop_validate,carry,2017-12-11,0.00021498
develop_validate,carry,2017-12-12,-0.00203348
develop_validate,carry,2017-12-13,-0.00084613
develop_validate,carry,2017-12-14,-0.0020087
develop_validate,carry,2017-12-15,-0.000499
develop_validate,carry,2017-12-17,0.00110822
develop_validate,carry,2017-12-18,-0.00112773
develop_validate,carry,2017-12-19,-0.0007361
develop_validate,carry,2017-12-20,-0.00073815
develop_validate,carry,2017-12-21,-0.00142444
develop_validate,carry,2017-12-22,-0.00014155
develop_validate,carry,2017-12-25,-6.231e-05
develop_validate,carry,2017-12-26,-0.00146508
develop_validate,carry,2017-12-27,0.00015356
develop_validate,carry,2017-12-28,0.00046249
develop_validate,carry,2017-12-29,0.00195526
develop_validate,carry,2018-01-01,-0.00030275
develop_validate,carry,2018-01-02,-0.00190477
develop_validate,carry,2018-01-03,-0.00267393
develop_validate,carry,2018-01-04,0.00164833
develop_validate,carry,2018-01-05,-0.00234168
develop_validate,carry,2018-01-07,0.00012198
develop_validate,carry,2018-01-08,-0.00010051
develop_validate,carry,2018-01-09,0.00199026
develop_validate,carry,2018-01-10,-0.00044161
develop_validate,carry,2018-01-11,-0.00072486
develop_validate,carry,2018-01-12,-0.00185057
develop_validate,carry,2018-01-14,0.00018991
develop_validate,carry,2018-01-15,-0.00241625
develop_validate,carry,2018-01-16,0.00048923
develop_validate,carry,2018-01-17,0.00025992
develop_validate,carry,2018-01-18,-0.00119224
develop_validate,carry,2018-01-19,-0.00194533
develop_validate,carry,2018-01-21,-0.0003454
develop_validate,carry,2018-01-22,-0.00113463
develop_validate,carry,2018-01-23,0.00174425
develop_validate,carry,2018-01-24,-0.00429445
develop_validate,carry,2018-01-25,4.663e-05
develop_validate,carry,2018-01-26,-0.00019917
develop_validate,carry,2018-01-28,-0.00080606
develop_validate,carry,2018-01-29,0.00031917
develop_validate,carry,2018-01-30,-0.00182457
develop_validate,carry,2018-01-31,-0.00214481
develop_validate,carry,2018-02-01,-0.00061422
develop_validate,carry,2018-02-02,0.00174066
develop_validate,carry,2018-02-04,-4.235e-05
develop_validate,carry,2018-02-05,0.00262152
develop_validate,carry,2018-02-06,-0.00014669
develop_validate,carry,2018-02-07,-0.00241452
develop_validate,carry,2018-02-08,-0.00279605
develop_validate,carry,2018-02-09,-0.00167769
develop_validate,carry,2018-02-11,-0.00105327
develop_validate,carry,2018-02-12,-0.00176007
develop_validate,carry,2018-02-13,-0.0023266
develop_validate,carry,2018-02-14,-0.00367187
develop_validate,carry,2018-02-15,-0.00136934
develop_validate,carry,2018-02-16,0.00069842
develop_validate,carry,2018-02-18,0.00016525
develop_validate,carry,2018-02-19,0.00072879
develop_validate,carry,2018-02-20,0.00124048
develop_validate,carry,2018-02-21,0.00106222
develop_validate,carry,2018-02-22,0.00025242
develop_validate,carry,2018-02-23,-0.00122838
develop_validate,carry,2018-02-25,-7.278e-05
develop_validate,carry,2018-02-26,-0.00082976
develop_validate,carry,2018-02-27,0.00056853
develop_validate,carry,2018-02-28,-0.00076868
develop_validate,carry,2018-03-01,0.00018371
develop_validate,carry,2018-03-02,-0.00335844
develop_validate,carry,2018-03-04,0.00044684
develop_validate,carry,2018-03-05,0.00051394
develop_validate,carry,2018-03-06,-0.00170171
develop_validate,carry,2018-03-07,7.266e-05
develop_validate,carry,2018-03-08,-0.0002456
develop_validate,carry,2018-03-09,-9.386e-05
develop_validate,carry,2018-03-11,0.00049701
develop_validate,carry,2018-03-12,-3.057e-05
develop_validate,carry,2018-03-13,-0.00119308
develop_validate,carry,2018-03-14,0.00030377
develop_validate,carry,2018-03-15,0.00161114
develop_validate,carry,2018-03-16,0.00032763
develop_validate,carry,2018-03-18,0.00122583
develop_validate,carry,2018-03-19,0.00027774
develop_validate,carry,2018-03-20,0.00180718
develop_validate,carry,2018-03-21,4.77e-05
develop_validate,carry,2018-03-22,0.0014903
develop_validate,carry,2018-03-23,-0.00093982
develop_validate,carry,2018-03-25,-0.00044513
develop_validate,carry,2018-03-26,-0.00094092
develop_validate,carry,2018-03-27,-0.000773
develop_validate,carry,2018-03-28,0.0010386
develop_validate,carry,2018-03-29,-0.00146001
develop_validate,carry,2018-04-01,-0.00335113
develop_validate,carry,2018-04-02,0.00040625
develop_validate,carry,2018-04-03,-0.00040111
develop_validate,carry,2018-04-04,-0.00107128
develop_validate,carry,2018-04-05,-4.695e-05
develop_validate,carry,2018-04-06,-0.00126951
develop_validate,carry,2018-04-08,-0.00119672
develop_validate,carry,2018-04-09,-0.00073174
develop_validate,carry,2018-04-10,-0.00223605
develop_validate,carry,2018-04-11,-0.00057842
develop_validate,carry,2018-04-12,0.00060354
develop_validate,carry,2018-04-13,-0.00032461
develop_validate,carry,2018-04-15,0.00040753
develop_validate,carry,2018-04-16,-0.00164272
develop_validate,carry,2018-04-17,-0.00020799
develop_validate,carry,2018-04-18,-0.00174328
develop_validate,carry,2018-04-19,0.00167495
develop_validate,carry,2018-04-20,0.00170504
develop_validate,carry,2018-04-22,-0.00020118
develop_validate,carry,2018-04-23,0.00131496
develop_validate,carry,2018-04-24,2.752e-05
develop_validate,carry,2018-04-25,-0.00230875
develop_validate,carry,2018-04-26,-0.00074604
develop_validate,carry,2018-04-27,-0.0004394
develop_validate,carry,2018-04-29,0.00037793
develop_validate,carry,2018-04-30,-0.00094855
develop_validate,carry,2018-05-01,0.00151248
develop_validate,carry,2018-05-02,-0.00040399
develop_validate,carry,2018-05-03,-0.00052482
develop_validate,carry,2018-05-04,-0.00070425
develop_validate,carry,2018-05-06,0.00078345
develop_validate,carry,2018-05-07,0.00084421
develop_validate,carry,2018-05-08,0.00043883
develop_validate,carry,2018-05-09,0.00012025
develop_validate,carry,2018-05-10,-0.00246989
develop_validate,carry,2018-05-11,-0.00037228
develop_validate,carry,2018-05-13,-0.00111427
develop_validate,carry,2018-05-14,-0.00041333
develop_validate,carry,2018-05-15,0.00160742
develop_validate,carry,2018-05-16,0.00108291
develop_validate,carry,2018-05-17,-0.00084027
develop_validate,carry,2018-05-18,-0.00068293
develop_validate,carry,2018-05-20,0.00105253
develop_validate,carry,2018-05-21,-4.575e-05
develop_validate,carry,2018-05-22,-0.00221775
develop_validate,carry,2018-05-23,0.0006879
develop_validate,carry,2018-05-24,-0.00095295
develop_validate,carry,2018-05-25,-0.00154444
develop_validate,carry,2018-05-27,-0.00065955
develop_validate,carry,2018-05-28,0.00085594
develop_validate,carry,2018-05-29,0.00144344
develop_validate,carry,2018-05-30,-0.00179219
develop_validate,carry,2018-05-31,-0.00095593
develop_validate,carry,2018-06-01,-0.00313731
develop_validate,carry,2018-06-03,-0.00029725
develop_validate,carry,2018-06-04,-0.00087193
develop_validate,carry,2018-06-05,-0.00184207
develop_validate,carry,2018-06-06,-0.00298955
develop_validate,carry,2018-06-07,-2.611e-05
develop_validate,carry,2018-06-08,9.522e-05
develop_validate,carry,2018-06-10,-0.00021325
develop_validate,carry,2018-06-11,-0.00071471
develop_validate,carry,2018-06-12,0.00183531
develop_validate,carry,2018-06-13,-0.00049763
develop_validate,carry,2018-06-14,0.00236709
develop_validate,carry,2018-06-15,0.00469165
develop_validate,carry,2018-06-17,-0.0010432
develop_validate,carry,2018-06-18,0.00078743
develop_validate,carry,2018-06-19,0.0037116
develop_validate,carry,2018-06-20,-0.00080573
develop_validate,carry,2018-06-21,0.00077575
develop_validate,carry,2018-06-22,-0.00153301
develop_validate,carry,2018-06-24,0.00092745
develop_validate,carry,2018-06-25,0.00160281
develop_validate,carry,2018-06-26,0.00280286
develop_validate,carry,2018-06-27,-0.00094134
develop_validate,carry,2018-06-28,0.00144116
develop_validate,carry,2018-06-29,4.625e-05
develop_validate,carry,2018-07-01,-0.00087644
develop_validate,carry,2018-07-02,0.00078237
develop_validate,carry,2018-07-03,0.00087362
develop_validate,carry,2018-07-04,0.00011107
develop_validate,carry,2018-07-05,-0.00295235
develop_validate,carry,2018-07-06,-0.00101218
develop_validate,carry,2018-07-08,0.00155275
develop_validate,carry,2018-07-09,-0.00179464
develop_validate,carry,2018-07-10,0.00110518
develop_validate,carry,2018-07-11,0.00308157
develop_validate,carry,2018-07-12,-0.00257469
develop_validate,carry,2018-07-13,0.00026346
develop_validate,carry,2018-07-15,-0.0001944
develop_validate,carry,2018-07-16,-0.00082152
develop_validate,carry,2018-07-17,-0.00020603
develop_validate,carry,2018-07-18,0.00076939
develop_validate,carry,2018-07-19,0.00150339
develop_validate,carry,2018-07-20,-0.00352597
develop_validate,carry,2018-07-22,-0.00049597
develop_validate,carry,2018-07-23,-0.00031399
develop_validate,carry,2018-07-24,-0.00022305
develop_validate,carry,2018-07-25,-0.00216436
develop_validate,carry,2018-07-26,-0.00052109
develop_validate,carry,2018-07-27,0.00190115
develop_validate,carry,2018-07-29,-5.835e-05
develop_validate,carry,2018-07-30,-9.41e-05
develop_validate,carry,2018-07-31,-0.00112799
develop_validate,carry,2018-08-01,8.979e-05
develop_validate,carry,2018-08-02,0.00080837
develop_validate,carry,2018-08-03,-0.0019257
develop_validate,carry,2018-08-05,-0.00016931
develop_validate,carry,2018-08-06,0.00020846
develop_validate,carry,2018-08-07,-0.00174435
develop_validate,carry,2018-08-08,-0.00128543
develop_validate,carry,2018-08-09,0.00013772
develop_validate,carry,2018-08-10,0.00380672
develop_validate,carry,2018-08-12,0.00230063
develop_validate,carry,2018-08-13,0.00192356
develop_validate,carry,2018-08-14,-0.00022931
develop_validate,carry,2018-08-15,0.0017194
develop_validate,carry,2018-08-16,-0.00244463
develop_validate,carry,2018-08-17,-0.00168708
develop_validate,carry,2018-08-19,-0.00090138
develop_validate,carry,2018-08-20,-0.00018315
develop_validate,carry,2018-08-21,-0.00166789
develop_validate,carry,2018-08-22,0.00291903
develop_validate,carry,2018-08-23,0.00192376
develop_validate,carry,2018-08-24,-0.00135473
develop_validate,carry,2018-08-26,-0.00088267
develop_validate,carry,2018-08-27,-0.0002881
develop_validate,carry,2018-08-28,-0.00029145
develop_validate,carry,2018-08-29,-0.00054021
develop_validate,carry,2018-08-30,-0.00109585
develop_validate,carry,2018-08-31,0.00065078
develop_validate,carry,2018-09-02,-0.00038126
develop_validate,carry,2018-09-03,-0.00035774
develop_validate,carry,2018-09-04,0.00219296
develop_validate,carry,2018-09-05,-0.0003992
develop_validate,carry,2018-09-06,-0.00185938
develop_validate,carry,2018-09-07,0.00113669
develop_validate,carry,2018-09-09,9.893e-05
develop_validate,carry,2018-09-10,-0.0005713
develop_validate,carry,2018-09-11,-0.00023473
develop_validate,carry,2018-09-12,-0.00049646
develop_validate,carry,2018-09-13,0.00024487
develop_validate,carry,2018-09-14,0.001996
develop_validate,carry,2018-09-16,-0.00052472
develop_validate,carry,2018-09-17,0.00050292
develop_validate,carry,2018-09-18,0.00161956
develop_validate,carry,2018-09-19,-0.00384285
develop_validate,carry,2018-09-20,-0.0016856
develop_validate,carry,2018-09-21,-0.0027884
develop_validate,carry,2018-09-23,-0.00133946
develop_validate,carry,2018-09-24,-0.0003948
develop_validate,carry,2018-09-25,-0.0028548
develop_validate,carry,2018-09-26,0.00062586
develop_validate,carry,2018-09-27,0.00155766
develop_validate,carry,2018-09-28,0.00101744
develop_validate,carry,2018-09-30,-3.456e-05
develop_validate,carry,2018-10-01,-0.00068323
develop_validate,carry,2018-10-02,0.00017896
develop_validate,carry,2018-10-03,-0.0003303
develop_validate,carry,2018-10-04,-0.0006335
develop_validate,carry,2018-10-05,-0.00297128
develop_validate,carry,2018-10-07,-0.00098639
develop_validate,carry,2018-10-08,0.00120884
develop_validate,carry,2018-10-09,0.00012042
develop_validate,carry,2018-10-10,0.00284093
develop_validate,carry,2018-10-11,0.00051647
develop_validate,carry,2018-10-12,-0.00485244
develop_validate,carry,2018-10-14,0.00047451
develop_validate,carry,2018-10-15,-0.00022157
develop_validate,carry,2018-10-16,-0.00105409
develop_validate,carry,2018-10-17,-0.00159593
develop_validate,carry,2018-10-18,-0.00126981
develop_validate,carry,2018-10-19,-0.00036996
develop_validate,carry,2018-10-21,0.00064505
develop_validate,carry,2018-10-22,0.00043397
develop_validate,carry,2018-10-23,-0.00161412
develop_validate,carry,2018-10-24,-0.00066313
develop_validate,carry,2018-10-25,0.00046739
develop_validate,carry,2018-10-26,0.00141853
develop_validate,carry,2018-10-28,-0.00265402
develop_validate,carry,2018-10-29,0.00170375
develop_validate,carry,2018-10-30,0.00025624
develop_validate,carry,2018-10-31,0.00304637
develop_validate,carry,2018-11-01,-0.00330392
develop_validate,carry,2018-11-02,-0.00390882
develop_validate,carry,2018-11-04,0.00052744
develop_validate,carry,2018-11-05,0.00092098
develop_validate,carry,2018-11-06,-0.00129775
develop_validate,carry,2018-11-07,-0.00042162
develop_validate,carry,2018-11-08,0.00089687
develop_validate,carry,2018-11-09,0.00149639
develop_validate,carry,2018-11-11,0.00214865
develop_validate,carry,2018-11-12,0.00189308
develop_validate,carry,2018-11-13,0.00112738
develop_validate,carry,2018-11-14,-0.00011553
develop_validate,carry,2018-11-15,0.00324674
develop_validate,carry,2018-11-16,-0.00251748
develop_validate,carry,2018-11-18,0.00170146
develop_validate,carry,2018-11-19,0.0009599
develop_validate,carry,2018-11-20,-0.00161505
develop_validate,carry,2018-11-21,0.00028708
develop_validate,carry,2018-11-22,-0.00090741
develop_validate,carry,2018-11-23,0.00087164
develop_validate,carry,2018-11-25,-0.00153283
develop_validate,carry,2018-11-26,-0.00104268
develop_validate,carry,2018-11-27,0.00275902
develop_validate,carry,2018-11-28,0.00041601
develop_validate,carry,2018-11-29,-0.00388517
develop_validate,carry,2018-11-30,6.798e-05
develop_validate,carry,2018-12-02,-0.00406472
develop_validate,carry,2018-12-03,0.00013181
develop_validate,carry,2018-12-04,0.00039266
develop_validate,carry,2018-12-05,0.00101413
develop_validate,carry,2018-12-06,0.00117839
develop_validate,carry,2018-12-07,-0.00204689
develop_validate,carry,2018-12-09,0.00090972
develop_validate,carry,2018-12-10,-0.00054471
develop_validate,carry,2018-12-11,-0.00177737
develop_validate,carry,2018-12-12,0.00073449
develop_validate,carry,2018-12-13,-0.00071995
develop_validate,carry,2018-12-14,0.00041491
develop_validate,carry,2018-12-16,-0.00073042
develop_validate,carry,2018-12-17,-0.00091359
develop_validate,carry,2018-12-18,-0.00157434
develop_validate,carry,2018-12-19,-0.00268373
develop_validate,carry,2018-12-20,0.00125445
develop_validate,carry,2018-12-21,-0.00097413
develop_validate,carry,2018-12-23,0.00038051
develop_validate,carry,2018-12-24,-0.00065972
develop_validate,carry,2018-12-25,-0.00434897
develop_validate,carry,2018-12-26,-0.00027164
develop_validate,carry,2018-12-27,-0.00345684
develop_validate,carry,2018-12-28,-0.00037629
develop_validate,carry,2018-12-30,-0.00146155
develop_validate,carry,2018-12-31,0.00012954
develop_validate,carry,2019-01-01,-0.00023498
develop_validate,carry,2019-01-02,0.00016268
develop_validate,carry,2019-01-03,-0.00237434
develop_validate,carry,2019-01-04,-0.00089524
develop_validate,carry,2019-01-06,-0.00135975
develop_validate,carry,2019-01-07,-0.00118775
develop_validate,carry,2019-01-08,-2.331e-05
develop_validate,carry,2019-01-09,-0.00183847
develop_validate,carry,2019-01-10,-0.0009207
develop_validate,carry,2019-01-11,-4.882e-05
develop_validate,carry,2019-01-13,0.00119163
develop_validate,carry,2019-01-14,0.00064883
develop_validate,carry,2019-01-15,3.504e-05
develop_validate,carry,2019-01-16,0.00131668
develop_validate,carry,2019-01-17,-0.00067486
develop_validate,carry,2019-01-18,-6.331e-05
develop_validate,carry,2019-01-20,0.00073312
develop_validate,carry,2019-01-21,-0.00021145
develop_validate,carry,2019-01-22,0.00059559
develop_validate,carry,2019-01-23,-0.0006616
develop_validate,carry,2019-01-24,-0.00078435
develop_validate,carry,2019-01-25,-0.00205751
develop_validate,carry,2019-01-27,-0.00189239
develop_validate,carry,2019-01-28,-8.065e-05
develop_validate,carry,2019-01-29,-0.00025788
develop_validate,carry,2019-01-30,-0.00060924
develop_validate,carry,2019-01-31,-0.00225084
develop_validate,carry,2019-02-01,0.00124493
develop_validate,carry,2019-02-03,0.00031416
develop_validate,carry,2019-02-04,0.00021562
develop_validate,carry,2019-02-05,-0.00104249
develop_validate,carry,2019-02-06,-0.00107579
develop_validate,carry,2019-02-07,0.00212235
develop_validate,carry,2019-02-08,-0.00027832
